participant_id,session_id,event_type,focus_source,focus_layer,focus_type,focus_key,focus_label,count,total_dwell_ms,mean_dwell_ms
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Psychic"",""type"":""damageType""}",Psychic,1,2183.0,2183.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,1743.0,1743.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Variable"",""type"":""damageType""}",Variable,1,4716.0,4716.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""control"",""type"":""role""}",Control,1,1086.0,1086.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""summon"",""type"":""role""}",Summon,1,533.0,533.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""disintegrate"",""type"":""ability""}",Disintegrate,1,204.0,204.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""longstrider"",""type"":""ability""}",Longstrider,1,163.0,163.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""mage-hand"",""type"":""ability""}",Mage Hand,1,151.0,151.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""shatter"",""type"":""ability""}",Shatter,1,34.0,34.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""vicious-mockery"",""type"":""ability""}",Vicious Mockery,1,91.0,91.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""warlock-deepened-pact-tome-animate-dead"",""type"":""ability""}",Deepened Pact: Animate Dead,1,227.0,227.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,ability,ability,"{""abilityId"":""wizard-illusion-illusory-self"",""type"":""ability""}",Illusory Self,1,48.0,48.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Acid"",""type"":""damageType""}",Acid,1,278.0,278.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Force"",""type"":""damageType""}",Force,1,35.0,35.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,1,180.0,180.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,374.0,374.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,1,161.0,161.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,1,203.0,203.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-aggregate,roles-utility,role,"{""role"":""investigation-world-interaction"",""type"":""role""}",Investigation World Interaction,1,66.0,66.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""arcane-lock"",""type"":""ability""}",Arcane Lock,1,124.0,124.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""chromatic-orb"",""type"":""ability""}",Chromatic Orb,1,3031.0,3031.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""disguise-self"",""type"":""ability""}",Disguise Self,1,46.0,46.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""fireball"",""type"":""ability""}",Fireball,1,268.0,268.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""globe-of-invulnerability"",""type"":""ability""}",Globe of Invulnerability,1,75.0,75.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""hold-person"",""type"":""ability""}",Hold Person,1,118.0,118.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""planar-binding"",""type"":""ability""}",Planar Binding,1,124.0,124.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""ray-of-frost"",""type"":""ability""}",Ray of Frost,1,74.0,74.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""shield"",""type"":""ability""}",Shield,1,164.0,164.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""toll-the-dead"",""type"":""ability""}",Toll the Dead,1,1665.0,1665.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""warlock-invocation-devils-sight"",""type"":""ability""}",Devil's Sight,1,69.0,69.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""warlock-pact-tome-guidance"",""type"":""ability""}",Guidance,1,240.0,240.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""wizard-illusion-see-invisibility"",""type"":""ability""}",See Invisibility,1,17.0,17.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Radiant"",""type"":""damageType""}",Radiant,1,75.0,75.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,98.0,98.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,1,27.0,27.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,ability,ability,"{""abilityId"":""ray-of-frost"",""type"":""ability""}",Ray of Frost,1,60.0,60.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Cold"",""type"":""damageType""}",Cold,1,51.0,51.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Psychic"",""type"":""damageType""}",Psychic,1,103.0,103.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,88.0,88.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,15.0,15.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,66.0,66.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,40.0,40.0
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""disintegrate"",""type"":""ability""}",Disintegrate,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""longstrider"",""type"":""ability""}",Longstrider,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""mage-hand"",""type"":""ability""}",Mage Hand,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""shatter"",""type"":""ability""}",Shatter,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""vicious-mockery"",""type"":""ability""}",Vicious Mockery,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""warlock-deepened-pact-tome-animate-dead"",""type"":""ability""}",Deepened Pact: Animate Dead,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,ability,ability,"{""abilityId"":""wizard-illusion-illusory-self"",""type"":""ability""}",Illusory Self,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Acid"",""type"":""damageType""}",Acid,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Force"",""type"":""damageType""}",Force,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-aggregate,roles-utility,role,"{""role"":""investigation-world-interaction"",""type"":""role""}",Investigation World Interaction,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""arcane-lock"",""type"":""ability""}",Arcane Lock,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""chromatic-orb"",""type"":""ability""}",Chromatic Orb,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""disguise-self"",""type"":""ability""}",Disguise Self,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""fireball"",""type"":""ability""}",Fireball,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""globe-of-invulnerability"",""type"":""ability""}",Globe of Invulnerability,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""hold-person"",""type"":""ability""}",Hold Person,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""planar-binding"",""type"":""ability""}",Planar Binding,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""ray-of-frost"",""type"":""ability""}",Ray of Frost,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""shield"",""type"":""ability""}",Shield,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""toll-the-dead"",""type"":""ability""}",Toll the Dead,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""warlock-invocation-devils-sight"",""type"":""ability""}",Devil's Sight,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""warlock-pact-tome-guidance"",""type"":""ability""}",Guidance,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""wizard-illusion-see-invisibility"",""type"":""ability""}",See Invisibility,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Radiant"",""type"":""damageType""}",Radiant,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,ability,ability,"{""abilityId"":""ray-of-frost"",""type"":""ability""}",Ray of Frost,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Cold"",""type"":""damageType""}",Cold,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Psychic"",""type"":""damageType""}",Psychic,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Thunder"",""type"":""damageType""}",Thunder,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,aggregate,,,data-circle-focus,Aggregate,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,ability,ability,"{""abilityId"":""haste"",""type"":""ability""}",Haste,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,ability,ability,"{""abilityId"":""wizard-illusion-minor-illusion-bonus-action"",""type"":""ability""}",Minor Illusion: Bonus Action,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Psychic"",""type"":""damageType""}",Psychic,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,editor,,,ability,Singsonger,1,0.0,
Uriel_Septim_VII,Uriel_Septim_VII,data_circle_focus_selected,editor,,,role,Singsonger,1,0.0,
Yoloman,Yoloman,data_circle_focus_selected,editor,,,range,Current Editor,25,0.0,
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,13,6727.0,517.4615384615385
Yoloman,Yoloman,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,13,0.0,
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,12,4142.0,345.1666666666667
Yoloman,Yoloman,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,12,0.0,
Yoloman,Yoloman,data_circle_focus_selected,editor,,,roleGroup,Current Editor,9,0.0,
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,6,2098.0,349.6666666666667
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,6,1934.0,322.3333333333333
Yoloman,Yoloman,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,6,0.0,
Yoloman,Yoloman,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,6,0.0,
Yoloman,Yoloman,data_circle_focus_selected,editor,,,damageType,Current Editor,6,0.0,
Yoloman,Yoloman,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,5,2804.0,560.8
Yoloman,Yoloman,data_circle_focus_selected,aggregate,,,damageType,Aggregate,5,0.0,
Yoloman,Yoloman,data_circle_focus_cleared,editor,,,,Current Editor,4,0.0,
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,4,2876.0,719.0
Yoloman,Yoloman,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,4,0.0,
Yoloman,Yoloman,data_circle_focus_selected,aggregate,,,range,Aggregate,4,0.0,
Yoloman,Yoloman,data_circle_focus_selected,editor,,,role,Current Editor,4,0.0,
Yoloman,Yoloman,data_circle_focus_cleared,aggregate,,,,Aggregate,3,0.0,
Yoloman,Yoloman,data_circle_focus_cleared,editor,,,,Connectavi,3,0.0,
Yoloman,Yoloman,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Fire"",""type"":""damageType""}",Fire,3,3886.0,1295.3333333333333
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,3,747.0,249.0
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Fire"",""type"":""damageType""}",Fire,3,3886.0,1295.3333333333333
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,3,1249.0,416.3333333333333
Yoloman,Yoloman,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,3,8658.0,2886.0
